Conference,Year,DOI,Author,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper
Vis,1992,10.1109/VISUAL.1992.235217,david turo,1,First,1,1
Vis,1992,10.1109/VISUAL.1992.235217,b. johnson,2,Last,1,1
Vis,1992,10.1109/VISUAL.1992.235218,karl heinz höhne,1,First,16,1
Vis,1992,10.1109/VISUAL.1992.235218,andreas pommert,2,Middle,5,1
Vis,1992,10.1109/VISUAL.1992.235218,martin riemer,3,Middle,13,1
Vis,1992,10.1109/VISUAL.1992.235218,thomas schiemann,4,Middle,1,1
Vis,1992,10.1109/VISUAL.1992.235218,rainer schubert,5,Middle,1,1
Vis,1992,10.1109/VISUAL.1992.235218,ulf tiede,6,Middle,8,1
Vis,1992,10.1109/VISUAL.1992.235218,werner lierse,7,Last,1,1
Vis,1992,10.1109/VISUAL.1992.235219,bruce lucas,1,First,2,3
Vis,1992,10.1109/VISUAL.1992.235219,g. d. abrams,2,Middle,1,1
Vis,1992,10.1109/VISUAL.1992.235219,nancy s. collins,3,Middle,2,2
Vis,1992,10.1109/VISUAL.1992.235219,d. a. epstien,4,Middle,1,1
Vis,1992,10.1109/VISUAL.1992.235219,donna l. gresh,5,Middle,1,1
Vis,1992,10.1109/VISUAL.1992.235219,kevin p. mcauliffe,6,Last,11,1
Vis,1992,10.1109/VISUAL.1992.235220,r. d. williams,1,First,22,1
Vis,1992,10.1109/VISUAL.1992.235220,fred l. wefer,2,Middle,1,1
Vis,1992,10.1109/VISUAL.1992.235220,t. e. clifton,3,Last,1,1
Vis,1992,10.1109/VISUAL.1992.235221,t. todd elvins,1,First,2,4
Vis,1992,10.1109/VISUAL.1992.235222,andrew j. hanson,1,First,9,3
Vis,1992,10.1109/VISUAL.1992.235222,pheng-ann heng,2,Last,3,3
Vis,1992,10.1109/VISUAL.1992.235223,charles d. hansen,1,First,6,1
Vis,1992,10.1109/VISUAL.1992.235223,paul a. hinker,2,Last,2,1
Vis,1992,10.1109/VISUAL.1992.235224,hans hagen,1,First,8,2
Vis,1992,10.1109/VISUAL.1992.235224,stefanie hahmann,2,Last,2,1
Vis,1992,10.1109/VISUAL.1992.235225,david n. kenwright,1,First,1,1
Vis,1992,10.1109/VISUAL.1992.235225,gordon d. mallison,2,Last,1,1
Vis,1992,10.1109/VISUAL.1992.235226,jarke j. van wijk,1,First,10,1
Vis,1992,10.1109/VISUAL.1992.235227,kwan-liu ma,1,First,3,1
Vis,1992,10.1109/VISUAL.1992.235227,philip j. smith,2,Last,8,1
Vis,1992,10.1109/VISUAL.1992.235228,peter l. williams,1,First,1,1
Vis,1992,10.1109/VISUAL.1992.235229,georgios sakas,1,First,5,1
Vis,1992,10.1109/VISUAL.1992.235229,j. hartig,2,Last,1,1
Vis,1992,10.1109/VISUAL.1992.235230,shigeru muraki,1,First,2,1
Vis,1992,10.1109/VISUAL.1992.235231,ricardo s. avila,1,First,1,1
Vis,1992,10.1109/VISUAL.1992.235231,lisa m. sobierajski,2,Middle,1,1
Vis,1992,10.1109/VISUAL.1992.235231,arie e. kaufman,3,Last,17,3
Vis,1993,10.1109/VISUAL.1993.398877,roger crawfis,1,First,3,3
Vis,1993,10.1109/VISUAL.1993.398877,nelson l. max,2,Last,19,4
Vis,1993,10.1109/VISUAL.1993.398878,william e. lorenson,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398902,william e. lorensen,1,First,7,4
Vis,1993,10.1109/VISUAL.1993.398902,harvey e. cline,2,Middle,7,1
Vis,1993,10.1109/VISUAL.1993.398902,c. nafis,3,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398902,david altobelli,4,Middle,2,1
Vis,1993,10.1109/VISUAL.1993.398902,l. gleason,5,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398845,paul ning,1,First,2,1
Vis,1993,10.1109/VISUAL.1993.398845,lambertus hesselink,2,Last,5,3
Vis,1993,10.1109/VISUAL.1993.398846,nelson l. max,1,First,19,5
Vis,1993,10.1109/VISUAL.1993.398846,barry g. becker,2,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398846,roger crawfis,3,Last,3,4
Vis,1993,10.1109/VISUAL.1993.398847,hans-heino ehricke,1,First,4,1
Vis,1993,10.1109/VISUAL.1993.398847,gerhard daiber,2,Middle,2,1
Vis,1993,10.1109/VISUAL.1993.398847,wolfgang straßer,3,Last,22,1
Vis,1993,10.1109/VISUAL.1993.398848,david a. lane,1,First,4,3
Vis,1993,10.1109/VISUAL.1993.398849,wim c. de leeuw,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398849,jarke j. van wijk,2,Last,11,2
Vis,1993,10.1109/VISUAL.1993.398850,andrea j. s. hin,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398850,frits h. post,2,Last,8,1
Vis,1993,10.1109/VISUAL.1993.398851,ingrid carlbom,1,First,16,1
Vis,1993,10.1109/VISUAL.1993.398852,roni yagel,1,First,4,3
Vis,1993,10.1109/VISUAL.1993.398852,zhouhong shi,2,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398853,allen van gelder,1,First,27,1
Vis,1993,10.1109/VISUAL.1993.398853,jane wilhelms,2,Last,7,1
Vis,1993,10.1109/VISUAL.1993.398854,sidney w. wang,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398854,arie e. kaufman,2,Last,18,4
Vis,1993,10.1109/VISUAL.1993.398855,michael stonebraker,1,First,22,1
Vis,1993,10.1109/VISUAL.1993.398855,jolly chen,2,Middle,4,1
Vis,1993,10.1109/VISUAL.1993.398855,nobuko nathan,3,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398855,caroline paxson,4,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398855,alan su,5,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398855,jiang wu,6,Last,4,1
Vis,1993,10.1109/VISUAL.1993.398856,peter kochevar,1,First,3,1
Vis,1993,10.1109/VISUAL.1993.398856,zahid ahmed,2,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398856,j. shade,3,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398856,colin sharp,4,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398857,ken brodlie,1,First,12,1
Vis,1993,10.1109/VISUAL.1993.398857,andrew poon,2,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398857,helen wright,3,Middle,3,1
Vis,1993,10.1109/VISUAL.1993.398857,lesley brankin,4,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398857,greg banecki,5,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398857,alan gay,6,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398858,gudrun klinker,1,First,6,1
Vis,1993,10.1109/VISUAL.1993.398859,jarke j. van wijk,1,First,11,3
Vis,1993,10.1109/VISUAL.1993.398859,robert van liere,2,Last,7,1
Vis,1993,10.1109/VISUAL.1993.398860,d. song,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398860,eric j. golin,2,Last,9,1
Vis,1993,10.1109/VISUAL.1993.398861,c. thornborrow,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398861,a. j. s. wilson,2,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398861,chris faigle,3,Last,2,1
Vis,1993,10.1109/VISUAL.1993.398862,taosong he,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398862,arie e. kaufman,2,Last,18,5
Vis,1993,10.1109/VISUAL.1993.398863,anselm spoerri,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398864,daniel a. keim,1,First,3,2
Vis,1993,10.1109/VISUAL.1993.398864,hans-peter kriegel,2,Middle,19,1
Vis,1993,10.1109/VISUAL.1993.398864,thomas seidl 0001,3,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398865,tom m. morrow,1,First,8,1
Vis,1993,10.1109/VISUAL.1993.398865,sumit ghosh,2,Last,8,1
Vis,1993,10.1109/VISUAL.1993.398866,abdul waheed,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398866,diane t. rover,2,Last,5,1
Vis,1993,10.1109/VISUAL.1993.398867,bowen alpern,1,First,11,3
Vis,1993,10.1109/VISUAL.1993.398867,larry carter,2,Middle,20,3
Vis,1993,10.1109/VISUAL.1993.398867,matt grayson,3,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398867,chris pelkie,4,Last,9,1
Vis,1993,10.1109/VISUAL.1993.398868,paul a. hinker,1,First,3,2
Vis,1993,10.1109/VISUAL.1993.398868,charles d. hansen,2,Last,7,2
Vis,1993,10.1109/VISUAL.1993.398869,andrew j. hanson,1,First,10,4
Vis,1993,10.1109/VISUAL.1993.398869,robert a. cross,2,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398870,stephen g. eick,1,First,6,3
Vis,1993,10.1109/VISUAL.1993.398870,graham j. wills,2,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398871,mark s. peercy,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398871,lambertus hesselink,2,Last,5,4
Vis,1993,10.1109/VISUAL.1993.398872,a. ravishankar rao,1,First,6,1
Vis,1993,10.1109/VISUAL.1993.398872,gerald l. lohse,2,Last,4,2
Vis,1993,10.1109/VISUAL.1993.398873,r. r. springmeyer,1,First,2,2
Vis,1993,10.1109/VISUAL.1993.398874,bernice e. rogowitz,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398874,lloyd treinish,2,Last,3,2
Vis,1993,10.1109/VISUAL.1993.398875,jarke j. van wijk,1,First,11,4
Vis,1993,10.1109/VISUAL.1993.398876,kwan-liu ma,1,First,4,2
Vis,1993,10.1109/VISUAL.1993.398876,philip j. smith,2,Last,9,2
Vis,1993,10.1109/VISUAL.1993.398879,brian corrie,1,First,2,1
Vis,1993,10.1109/VISUAL.1993.398879,paul mackerras,2,Last,5,1
Vis,1993,10.1109/VISUAL.1993.398880,alex t. pang,1,First,4,1
Vis,1993,10.1109/VISUAL.1993.398880,kyle smith,2,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398881,peter a. fletcher,1,First,3,1
Vis,1993,10.1109/VISUAL.1993.398881,philip k. robertson,2,Last,9,2
Vis,1993,10.1109/VISUAL.1993.398882,amitabh varshney,1,First,2,1
Vis,1993,10.1109/VISUAL.1993.398882,frederick p. brooks jr.,2,Last,37,1
Vis,1993,10.1109/VISUAL.1993.398883,dachywan wu,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398883,james robergé,2,Middle,9,1
Vis,1993,10.1109/VISUAL.1993.398883,douglas j. cork,3,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398883,bao gia nguyen,4,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398883,thom grace,5,Last,11,1
Vis,1993,10.1109/VISUAL.1993.398884,a. j. bladek,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398885,douglas m. ranken,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398885,john s. george,2,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398892,g. celniker,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398892,i. chakravarty,2,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398892,j. moorman,3,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398893,s. tyson,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398893,b. williams,2,Last,5,1
Vis,1993,10.1109/VISUAL.1993.398894,hans-georg pagendarm,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398895,g. david kerlick,1,First,4,2
Vis,1993,10.1109/VISUAL.1993.398895,e. kirby,2,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398896,h. f. mayer,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398896,b. tabatabai,2,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398897,h. videau,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398897,p. mora de freitas,2,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398898,hans drevermann,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398898,d. kuhm,2,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398898,b. nilsson,3,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398899,lloyd treinish,1,First,3,3
Vis,1993,10.1109/VISUAL.1993.398900,p. c. chen,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398901,r. j. moorehead,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398901,z. zhu,2,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398903,jean-daniel boissonnat,1,First,13,1
Vis,1993,10.1109/VISUAL.1993.398903,bernhard geiger,2,Last,7,1
Vis,1993,10.1109/VISUAL.1993.398904,patrizia palamidese,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398904,m. betro,2,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398904,g. muccioli,3,Last,1,1
Vis,1993,10.1109/VISUAL.1993.398911,d. i. abramov,1,First,1,1
Vis,1993,10.1109/VISUAL.1993.398911,v. v. gusev,2,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398911,stanislav v. klimenko,3,Middle,9,1
Vis,1993,10.1109/VISUAL.1993.398911,l. i. ponomarev,4,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398911,w. krueger,5,Middle,1,1
Vis,1993,10.1109/VISUAL.1993.398911,w. renz,6,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346294,georgios sakas,1,First,7,2
Vis,1994,10.1109/VISUAL.1994.346294,lars-arne schreyer,2,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346294,marcus grimm,3,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346313,lisa k. forssell,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346326,thierry delmarcelle,1,First,3,2
Vis,1994,10.1109/VISUAL.1994.346326,lambertus hesselink,2,Last,6,5
Vis,1994,10.1109/VISUAL.1994.346331,steve marschner,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346331,richard lobb,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346290,mitchell roth,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346290,rick guritz,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346291,holly e. rushmeier,1,First,9,1
Vis,1994,10.1109/VISUAL.1994.346291,anthony hamins,2,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346291,mun-young choi,3,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346292,pramod m. mahadev,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346292,richard d. christie,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346293,tarek k. alameldin,1,First,5,1
Vis,1994,10.1109/VISUAL.1994.346293,mardelle shepley,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346295,andrei state,1,First,3,1
Vis,1994,10.1109/VISUAL.1994.346295,david t. chen,2,Middle,17,1
Vis,1994,10.1109/VISUAL.1994.346295,chris tector,3,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346295,andrew brandt,4,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346295,hong chen,5,Middle,7,1
Vis,1994,10.1109/VISUAL.1994.346295,ryutarou ohbuchi,6,Middle,4,1
Vis,1994,10.1109/VISUAL.1994.346295,michael bajura,7,Middle,3,1
Vis,1994,10.1109/VISUAL.1994.346295,henry fuchs,8,Last,18,2
Vis,1994,10.1109/VISUAL.1994.346296,philip peterson,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346296,brian hayden,2,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346296,f. david fracchia,3,Last,5,1
Vis,1994,10.1109/VISUAL.1994.346297,andreas johannsen,1,First,7,1
Vis,1994,10.1109/VISUAL.1994.346297,robert j. moorhead ii,2,Last,10,1
Vis,1994,10.1109/VISUAL.1994.346298,lloyd treinish,1,First,4,4
Vis,1994,10.1109/VISUAL.1994.346299,gábor domokos,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346299,randy c. paffenroth,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346300,a. mankofsky,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346300,e. p. szuszczewicz,2,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346300,p. blanchard,3,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346300,c. goodrich,4,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346300,d. mcnabb,5,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346300,r. kulkarni,6,Middle,10,1
Vis,1994,10.1109/VISUAL.1994.346300,d. kamins,7,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346301,scott e. parker,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346301,ravi samtaney,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346302,matthew o. ward,1,First,13,3
Vis,1994,10.1109/VISUAL.1994.346303,jean-marie favre,1,First,6,1
Vis,1994,10.1109/VISUAL.1994.346303,james k. hahn,2,Last,7,1
Vis,1994,10.1109/VISUAL.1994.346304,william l. hibbard,1,First,9,4
Vis,1994,10.1109/VISUAL.1994.346304,charles r. dyer,2,Middle,19,3
Vis,1994,10.1109/VISUAL.1994.346304,brian e. paul,3,Last,3,3
Vis,1994,10.1109/VISUAL.1994.346305,alex t. pang,1,First,5,2
Vis,1994,10.1109/VISUAL.1994.346305,naim alper,2,Last,3,1
Vis,1994,10.1109/VISUAL.1994.346306,james w. durkin,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346306,john f. hughes,2,Last,9,1
Vis,1994,10.1109/VISUAL.1994.346307,sergey v. matveyev,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346308,claudio montani,1,First,11,1
Vis,1994,10.1109/VISUAL.1994.346308,riccardo scateni,2,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346308,roberto scopigno,3,Last,6,1
Vis,1994,10.1109/VISUAL.1994.346309,maria m. loughlin,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346309,john f. hughes,2,Last,9,2
Vis,1994,10.1109/VISUAL.1994.346310,deb banerjee,1,First,5,1
Vis,1994,10.1109/VISUAL.1994.346310,chris morley,2,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346310,wayne smith,3,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346311,david a. lane,1,First,5,4
Vis,1994,10.1109/VISUAL.1994.346312,nelson l. max,1,First,20,6
Vis,1994,10.1109/VISUAL.1994.346312,roger crawfis,2,Middle,4,5
Vis,1994,10.1109/VISUAL.1994.346312,charles grant,3,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346314,david s. ebert,1,First,5,1
Vis,1994,10.1109/VISUAL.1994.346314,roni yagel,2,Middle,5,4
Vis,1994,10.1109/VISUAL.1994.346314,james n. scott,3,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346314,yair kurzion,4,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346315,manfred brill,1,First,4,1
Vis,1994,10.1109/VISUAL.1994.346315,hans hagen,2,Middle,10,3
Vis,1994,10.1109/VISUAL.1994.346315,hans-christian rodrian,3,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346315,wladimir djatschin,4,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346315,stanislav v. klimenko,5,Last,10,2
Vis,1994,10.1109/VISUAL.1994.346316,gitta domik,1,First,4,1
Vis,1994,10.1109/VISUAL.1994.346316,bernd gutkauf,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346317,ray twiddy,1,First,10,1
Vis,1994,10.1109/VISUAL.1994.346317,john cavallo,2,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346317,shahram m. shiri,3,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346318,kirk l. duffin,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346318,bill barrett,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346319,cláudio t. silva,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346319,arie e. kaufman,2,Last,19,6
Vis,1994,10.1109/VISUAL.1994.346320,milos srámek,1,First,2,1
Vis,1994,10.1109/VISUAL.1994.346321,han-wei shen,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346321,christopher r. johnson 0001,2,Last,3,2
Vis,1994,10.1109/VISUAL.1994.346322,doug kimelman,1,First,10,1
Vis,1994,10.1109/VISUAL.1994.346322,bryan s. rosenburg,2,Middle,6,1
Vis,1994,10.1109/VISUAL.1994.346322,tova roth,3,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346323,marc najork,1,First,5,1
Vis,1994,10.1109/VISUAL.1994.346323,marc h. brown,2,Last,11,1
Vis,1994,10.1109/VISUAL.1994.346324,robert a. cross,1,First,2,2
Vis,1994,10.1109/VISUAL.1994.346324,andrew j. hanson,2,Last,11,5
Vis,1994,10.1109/VISUAL.1994.346325,ayellet tal,1,First,2,1
Vis,1994,10.1109/VISUAL.1994.346325,david p. dobkin,2,Last,22,2
Vis,1994,10.1109/VISUAL.1994.346327,david c. banks,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346327,bart a. singer,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346328,kwan-liu ma,1,First,5,3
Vis,1994,10.1109/VISUAL.1994.346328,z. c. zheng,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346329,hans-georg pagendarm,1,First,2,2
Vis,1994,10.1109/VISUAL.1994.346329,birgit walter,2,Last,2,1
Vis,1994,10.1109/VISUAL.1994.346330,andrew j. hanson,1,First,11,6
Vis,1994,10.1109/VISUAL.1994.346330,hui ma,2,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346332,hai tao,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346332,robert j. moorhead ii,2,Last,10,2
Vis,1994,10.1109/VISUAL.1994.346333,taosong he,1,First,2,2
Vis,1994,10.1109/VISUAL.1994.346333,sidney w. wang,2,Middle,2,2
Vis,1994,10.1109/VISUAL.1994.346333,arie e. kaufman,3,Last,19,7
Vis,1994,10.1109/VISUAL.1994.346334,takayuki itoh,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346334,koji koyamada,2,Last,4,2
Vis,1994,10.1109/VISUAL.1994.346335,chandrajit l. bajaj,1,First,10,1
Vis,1994,10.1109/VISUAL.1994.346335,andrew v. royappa,2,Last,5,1
Vis,1994,10.1109/VISUAL.1994.346336,michael margaliot,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346336,craig gotsman,2,Last,7,1
Vis,1994,10.1109/VISUAL.1994.346337,patrick j. moran,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346337,marcus wagner,2,Last,9,1
Vis,1994,10.1109/VISUAL.1994.346338,boris yamrom,1,First,4,2
Vis,1994,10.1109/VISUAL.1994.346338,john a. sutliff,2,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346338,andrew p. woodfield,3,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346339,william j. schroeder,1,First,4,3
Vis,1994,10.1109/VISUAL.1994.346339,william e. lorensen,2,Middle,8,5
Vis,1994,10.1109/VISUAL.1994.346339,steve linthicum,3,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346340,ricardo s. avila,1,First,3,2
Vis,1994,10.1109/VISUAL.1994.346340,taosong he,2,Middle,2,3
Vis,1994,10.1109/VISUAL.1994.346340,lichan hong,3,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346340,arie e. kaufman,4,Middle,19,8
Vis,1994,10.1109/VISUAL.1994.346340,hanspeter pfister,5,Middle,3,1
Vis,1994,10.1109/VISUAL.1994.346340,cláudio t. silva,6,Middle,1,2
Vis,1994,10.1109/VISUAL.1994.346340,lisa m. sobierajski,7,Middle,3,2
Vis,1994,10.1109/VISUAL.1994.346340,sidney w. wang,8,Last,2,3
Vis,1994,10.1109/VISUAL.1994.346341,john s. rowlan,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346341,g. edward lent,2,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346341,nihar gokhale,3,Middle,1,1
Vis,1994,10.1109/VISUAL.1994.346341,shannon bradshaw,4,Last,1,1
Vis,1994,10.1109/VISUAL.1994.346342,cheong s. ang,1,First,1,1
Vis,1994,10.1109/VISUAL.1994.346342,david c. martin,2,Middle,13,1
Vis,1994,10.1109/VISUAL.1994.346342,michael d. doyle,3,Last,1,1
InfoVis,1995,10.1109/INFVIS.1995.528686,james a. wise,1,First,2,1
InfoVis,1995,10.1109/INFVIS.1995.528686,james j. thomas,2,Middle,21,1
InfoVis,1995,10.1109/INFVIS.1995.528686,kelly pennock,3,Middle,2,1
InfoVis,1995,10.1109/INFVIS.1995.528686,d. lantrip,4,Middle,1,1
InfoVis,1995,10.1109/INFVIS.1995.528686,m. pottier,5,Middle,1,1
InfoVis,1995,10.1109/INFVIS.1995.528686,anne schur,6,Middle,2,1
InfoVis,1995,10.1109/INFVIS.1995.528686,v. crow,7,Last,1,1
Vis,1995,10.1109/VISUAL.1995.485139,allen r. martin,1,First,1,1
Vis,1995,10.1109/VISUAL.1995.485139,matthew o. ward,2,Last,14,4
InfoVis,1995,10.1109/INFVIS.1995.528680,robert spence,1,First,21,1
InfoVis,1995,10.1109/INFVIS.1995.528680,lisa tweedie,2,Middle,2,1
InfoVis,1995,10.1109/INFVIS.1995.528680,huw dawkes,3,Middle,1,1
InfoVis,1995,10.1109/INFVIS.1995.528680,hua su,4,Last,3,1
InfoVis,1995,10.1109/INFVIS.1995.528681,klaus reichenberger,1,First,7,1
InfoVis,1995,10.1109/INFVIS.1995.528681,thomas kamps,2,Middle,2,1
InfoVis,1995,10.1109/INFVIS.1995.528681,gene golovchinsky,3,Last,3,1
InfoVis,1995,10.1109/INFVIS.1995.528682,w. wright,1,First,15,1
InfoVis,1995,10.1109/INFVIS.1995.528683,peter lüders,1,First,4,1
InfoVis,1995,10.1109/INFVIS.1995.528683,rolf ernst,2,Last,7,1
InfoVis,1995,10.1109/INFVIS.1995.528684,mei c. chuah,1,First,2,1
InfoVis,1995,10.1109/INFVIS.1995.528684,steven f. roth,2,Middle,10,1
InfoVis,1995,10.1109/INFVIS.1995.528684,joe mattis,3,Middle,6,1
InfoVis,1995,10.1109/INFVIS.1995.528684,john kolojejchick,4,Last,2,1
InfoVis,1995,10.1109/INFVIS.1995.528685,dean f. jerding,1,First,1,1
InfoVis,1995,10.1109/INFVIS.1995.528685,john t. stasko,2,Last,9,1
InfoVis,1995,10.1109/INFVIS.1995.528687,ian g. angus,1,First,3,1
InfoVis,1995,10.1109/INFVIS.1995.528687,henry sowizral,2,Last,15,1
InfoVis,1995,10.1109/INFVIS.1995.528688,christopher ahlberg,1,First,4,1
InfoVis,1995,10.1109/INFVIS.1995.528688,erik wistrand,2,Last,1,1
InfoVis,1995,10.1109/INFVIS.1995.528689,s. jeromy carrière,1,First,1,1
InfoVis,1995,10.1109/INFVIS.1995.528689,rick kazman,2,Last,5,1
InfoVis,1995,10.1109/INFVIS.1995.528690,vinod anupam,1,First,3,1
InfoVis,1995,10.1109/INFVIS.1995.528690,shaul dar,2,Middle,7,1
InfoVis,1995,10.1109/INFVIS.1995.528690,ted leibfried,3,Middle,1,1
InfoVis,1995,10.1109/INFVIS.1995.528690,eric petajan,4,Last,4,1
InfoVis,1995,10.1109/INFVIS.1995.528691,robert j. hendley,1,First,1,1
InfoVis,1995,10.1109/INFVIS.1995.528691,nick s. drew,2,Middle,1,1
InfoVis,1995,10.1109/INFVIS.1995.528691,andrew wood,3,Middle,8,1
InfoVis,1995,10.1109/INFVIS.1995.528691,russell beale,4,Last,4,1
InfoVis,1995,10.1109/INFVIS.1995.528692,k. andrews,1,First,1,1
InfoVis,1995,10.1109/INFVIS.1995.528693,r. mitchell,1,First,30,1
